"TransactionID,Timestamp,Amount,TransactionType,Location,IPAddress,UserID,IsFraud"
"TXN_1863,2025-03-07 04:42:21,217.53,Purchase,Pune,95.30.71.53,User_97,1"
"TXN_283,2025-03-07 05:09:46,98.1,Payment,Noida,31.152.236.140,User_15,0"
"TXN_1842,2025-03-07 08:29:17,3.06,Purchase,Pune,220.148.128.100,User_90,0"
"TXN_17,2025-03-07 08:38:39,7.29,Transfer,Noida,133.169.31.32,User_30,0"
"TXN_806,2025-03-07 09:34:44,14.74,Transfer,Offshore_B,69.121.53.231,User_69,0"
"TXN_1304,2025-03-07 13:09:48,9.43,Transfer,Nagpur,208.208.36.88,User_82,0"
"TXN_1003,2025-03-07 13:25:16,21.32,Withdrawal,Mumbai,183.243.165.195,User_68,0"
"TXN_248,2025-03-07 14:05:25,10.45,Payment,Remote_A,100.0.25.65,User_3,0"
"TXN_1884,2025-03-07 14:57:49,11.11,Purchase,Gurgaon,130.92.132.34,User_63,0"
"TXN_804,2025-03-07 16:54:18,12.65,Transfer,Island_C,205.235.27.22,User_27,0"
"TXN_535,2025-03-07 17:48:34,10.47,Purchase,Pune,159.41.148.57,User_7,0"
"TXN_597,2025-03-07 18:31:38,15.33,Payment,Noida,105.15.89.83,User_74,0"
"TXN_1056,2025-03-07 20:15:07,10.26,Purchase,Gurgaon,220.148.128.100,User_90,0"
"TXN_367,2025-03-07 21:43:18,25.13,Withdrawal,Island_C,150.168.31.61,User_98,1"
"TXN_765,2025-03-07 22:14:47,63.39,Purchase,Gurgaon,130.92.132.34,User_63,0"
"TXN_715,2025-03-07 23:41:51,19.34,Withdrawal,Mumbai,162.49.148.145,User_29,0"
"TXN_510,2025-03-07 23:56:00,20.17,Withdrawal,Remote_A,173.102.100.58,User_76,1"
"TXN_68,2025-03-08 01:19:57,54.79,Purchase,Delhi,18.242.181.64,User_8,0"
"TXN_370,2025-03-08 02:05:38,9.27,Purchase,Pune,241.50.133.236,User_10,0"
"TXN_1833,2025-03-08 04:03:08,181.23,Transfer,Pune,227.133.224.220,User_41,1"
"TXN_723,2025-03-08 04:41:25,5.22,Transfer,Noida,16.253.114.214,User_32,0"
"TXN_348,2025-03-08 06:15:09,4.92,Purchase,Delhi,61.82.222.209,User_78,0"
"TXN_104,2025-03-08 08:35:34,9.0,Purchase,Pune,117.32.31.157,User_71,0"
"TXN_1471,2025-03-08 14:48:23,66.46,Purchase,Noida,150.168.31.61,User_98,0"
"TXN_798,2025-03-08 16:32:09,39.71,Transfer,Pune,208.91.92.8,User_99,0"
"TXN_1591,2025-03-08 17:56:33,6.87,Purchase,Delhi,121.165.71.175,User_12,0"
"TXN_1800,2025-03-08 19:18:54,20.52,Payment,Gurgaon,45.226.160.129,User_17,0"
"TXN_1995,2025-03-08 20:18:59,28.54,Purchase,Mumbai,181.3.236.211,User_26,1"
"TXN_982,2025-03-08 21:33:18,30.74,Purchase,Delhi,116.102.154.79,User_14,0"
"TXN_1201,2025-03-08 21:37:15,22.77,Purchase,Mumbai,160.252.188.171,User_47,0"
"TXN_899,2025-03-08 22:53:45,67.12,Transfer,Pune,207.147.28.136,User_65,0"
"TXN_518,2025-03-09 00:23:38,7.56,Purchase,Remote_A,30.65.152.26,User_87,0"
"TXN_1019,2025-03-09 01:32:36,14.58,Purchase,Delhi,178.63.221.38,User_42,0"
"TXN_1368,2025-03-09 03:49:19,7.9,Purchase,Noida,89.3.248.160,User_34,0"
"TXN_1224,2025-03-09 05:13:16,30.38,Withdrawal,Remote_A,239.79.154.161,User_33,0"
"TXN_1722,2025-03-09 06:27:05,15.49,Purchase,Gurgaon,50.183.107.90,User_56,0"
"TXN_1214,2025-03-09 12:43:30,49.15,Transfer,Island_C,186.102.58.18,User_35,0"
"TXN_1474,2025-03-09 15:11:49,20.38,Purchase,Pune,242.181.71.120,User_54,0"
"TXN_1548,2025-03-09 16:29:11,27.16,Purchase,Noida,150.168.31.61,User_98,0"
"TXN_166,2025-03-09 18:29:56,30.35,Purchase,Mumbai,168.70.34.113,User_85,0"
"TXN_770,2025-03-09 20:12:24,123.03,Transfer,Pune,79.73.100.111,User_6,0"
"TXN_861,2025-03-09 21:11:04,24.6,Purchase,Mumbai,135.156.2.111,User_2,0"
"TXN_1994,2025-03-09 21:59:57,40.78,Purchase,Gurgaon,233.80.147.20,User_92,0"
"TXN_811,2025-03-09 22:16:58,16.66,Transfer,Gurgaon,233.80.147.20,User_92,0"
"TXN_320,2025-03-09 22:56:00,35.33,Purchase,Island_C,80.200.197.179,User_48,1"
"TXN_771,2025-03-10 04:14:36,40.76,Payment,Delhi,133.94.120.216,User_40,0"
"TXN_1873,2025-03-10 04:51:21,14.76,Purchase,Pune,16.49.104.9,User_80,0"
"TXN_1632,2025-03-10 06:16:29,8.62,Purchase,Pune,119.192.36.146,User_86,0"
"TXN_703,2025-03-10 06:47:24,9.93,Purchase,Gurgaon,131.12.227.101,User_38,0"
"TXN_1820,2025-03-10 06:57:27,7.48,Purchase,Delhi,194.173.235.184,User_59,0"
"TXN_1504,2025-03-10 08:22:07,20.02,Purchase,Noida,203.71.154.202,User_22,0"
"TXN_1308,2025-03-10 09:15:35,19.9,Transfer,Mumbai,10.78.61.134,User_36,0"
"TXN_903,2025-03-10 09:49:57,20.67,Transfer,Noida,188.165.178.150,User_64,0"
"TXN_580,2025-03-10 09:56:04,63.04,Purchase,Mumbai,205.235.27.22,User_27,0"
"TXN_934,2025-03-10 11:02:43,2.23,Purchase,Noida,173.102.100.65,User_76,0"
"TXN_1096,2025-03-10 19:05:49,18.53,Payment,Noida,173.102.100.65,User_76,0"
"TXN_369,2025-03-10 21:36:15,22.15,Purchase,Nagpur,87.159.88.145,User_11,0"
"TXN_1453,2025-03-10 22:27:39,25.55,Purchase,Noida,105.15.89.83,User_74,0"
"TXN_32,2025-03-10 23:40:53,128.03,Withdrawal,Nagpur,159.41.148.57,User_7,0"
"TXN_751,2025-03-11 03:32:19,7.98,Transfer,Mumbai,74.58.19.217,User_72,1"
"TXN_1848,2025-03-11 06:55:39,8.45,Payment,Mumbai,229.79.44.183,User_5,0"
"TXN_898,2025-03-11 08:10:41,23.26,Purchase,Gurgaon,69.121.53.231,User_69,0"
"TXN_1584,2025-03-11 13:26:20,21.36,Purchase,Gurgaon,249.183.239.91,User_18,0"
"TXN_651,2025-03-11 13:31:48,127.61,Transfer,Pune,208.208.36.88,User_82,0"
"TXN_1818,2025-03-11 16:03:02,9.78,Purchase,Mumbai,233.80.147.20,User_92,0"
"TXN_20,2025-03-11 16:57:54,4.89,Transfer,Remote_A,45.179.145.202,User_4,0"
"TXN_1522,2025-03-11 17:14:37,35.95,Deposit,Gurgaon,40.255.118.14,User_88,0"
"TXN_1798,2025-03-11 17:35:01,9.06,Transfer,Island_C,242.181.71.120,User_54,1"
"TXN_1984,2025-03-11 23:28:10,47.58,Payment,Gurgaon,117.32.31.157,User_71,0"
"TXN_1602,2025-03-11 23:45:02,79.43,Purchase,Mumbai,244.247.192.247,User_62,0"
"TXN_402,2025-03-12 01:49:39,11.03,Purchase,Noida,227.133.224.220,User_41,0"
"TXN_629,2025-03-12 04:32:28,21.24,Transfer,Remote_A,10.78.61.134,User_36,0"
"TXN_25,2025-03-12 05:20:28,11.65,Purchase,Gurgaon,214.54.237.107,User_49,0"
"TXN_660,2025-03-12 07:13:26,17.39,Transfer,Island_C,181.3.236.207,User_26,1"
"TXN_352,2025-03-12 07:55:06,87.83,Withdrawal,Noida,233.80.147.26,User_92,1"
"TXN_821,2025-03-12 09:49:39,11.97,Payment,Delhi,46.253.69.58,User_32,0"
"TXN_1690,2025-03-12 16:17:56,36.16,Transfer,Offshore_B,136.37.18.89,User_99,1"
"TXN_761,2025-03-12 16:21:20,11.3,Purchase,Pune,109.5.155.9,User_52,0"
"TXN_230,2025-03-12 17:23:42,39.63,Transfer,Pune,10.78.61.134,User_36,0"
"TXN_891,2025-03-12 17:32:07,45.63,Transfer,Gurgaon,162.49.148.145,User_29,0"
"TXN_193,2025-03-12 19:23:57,24.88,Payment,Mumbai,95.30.71.53,User_97,0"
"TXN_31,2025-03-12 20:14:28,11.0,Deposit,Gurgaon,244.247.192.247,User_62,0"
"TXN_1839,2025-03-12 20:30:35,19.43,Payment,Remote_A,188.165.178.150,User_64,0"
"TXN_1057,2025-03-12 23:50:57,19.58,Payment,Remote_A,226.201.64.104,User_25,0"
"TXN_1179,2025-03-13 00:02:22,7.47,Purchase,Island_C,63.242.180.92,User_84,0"
"TXN_627,2025-03-13 00:14:22,7.47,Transfer,Pune,168.206.34.12,User_65,0"
"TXN_591,2025-03-13 01:01:10,65.0,Withdrawal,Remote_A,65.144.63.14,User_1,1"
"TXN_943,2025-03-13 03:12:51,38.48,Transfer,Nagpur,201.37.226.196,User_73,0"
"TXN_1542,2025-03-13 05:41:59,118.19,Payment,Pune,46.253.69.58,User_32,0"
"TXN_949,2025-03-13 06:06:38,19.19,Purchase,Delhi,239.79.154.161,User_33,0"
"TXN_708,2025-03-13 08:57:31,116.14,Purchase,Gurgaon,82.234.61.145,User_51,0"
"TXN_1619,2025-03-13 08:57:41,13.11,Purchase,Noida,109.5.155.9,User_52,0"
"TXN_1692,2025-03-13 09:32:57,12.49,Purchase,Island_C,235.89.196.194,User_70,0"
"TXN_918,2025-03-13 11:05:37,24.21,Purchase,Nagpur,177.77.180.168,User_58,0"
"TXN_1986,2025-03-13 12:38:39,33.55,Purchase,Offshore_B,226.201.64.104,User_25,0"
"TXN_1072,2025-03-13 12:40:18,32.36,Withdrawal,Delhi,208.208.36.88,User_82,0"
"TXN_603,2025-03-13 15:38:07,47.92,Payment,Pune,194.173.235.184,User_59,0"
"TXN_1579,2025-03-13 15:59:46,9.64,Purchase,Offshore_B,95.30.71.53,User_97,0"
"TXN_1909,2025-03-13 17:32:11,24.56,Payment,Offshore_B,24.138.54.86,User_28,1"
"TXN_168,2025-03-13 18:07:15,448.17,Transfer,Offshore_B,69.121.53.215,User_69,1"
"TXN_1021,2025-03-13 22:50:32,33.88,Withdrawal,Mumbai,80.200.197.179,User_48,0"
"TXN_1293,2025-03-13 23:36:36,19.96,Payment,Nagpur,87.159.88.145,User_11,0"
"TXN_946,2025-03-14 00:49:11,6.89,Payment,Remote_A,18.242.181.64,User_8,0"
"TXN_619,2025-03-14 01:02:20,32.49,Purchase,Delhi,84.148.51.246,User_46,0"
"TXN_607,2025-03-14 03:11:33,9.26,Purchase,Nagpur,190.183.34.224,User_91,0"
"TXN_1603,2025-03-14 04:55:03,10.53,Purchase,Noida,229.79.44.183,User_5,0"
"TXN_1736,2025-03-14 07:56:18,3.99,Purchase,Offshore_B,80.200.197.168,User_48,1"
"TXN_896,2025-03-14 11:42:54,157.86,Withdrawal,Island_C,34.126.104.27,User_37,1"
"TXN_101,2025-03-14 12:15:56,4.88,Purchase,Mumbai,24.62.153.104,User_39,0"
"TXN_1840,2025-03-14 13:03:33,16.31,Withdrawal,Mumbai,205.235.27.22,User_27,0"
"TXN_1172,2025-03-14 13:13:04,26.61,Purchase,Offshore_B,130.92.132.34,User_63,0"
"TXN_1269,2025-03-14 13:20:47,9.63,Purchase,Noida,100.0.25.65,User_3,0"
"TXN_1208,2025-03-14 17:06:51,10.35,Transfer,Gurgaon,206.102.128.35,User_13,0"
"TXN_1575,2025-03-14 20:25:47,32.02,Purchase,Pune,168.206.34.12,User_65,0"
"TXN_1963,2025-03-14 20:41:58,33.82,Payment,Delhi,87.159.88.145,User_11,0"
"TXN_337,2025-03-14 21:03:25,8.8,Transfer,Delhi,131.12.227.101,User_38,0"
"TXN_1379,2025-03-14 21:36:59,10.96,Withdrawal,Remote_A,211.143.174.148,User_81,1"
"TXN_1881,2025-03-14 21:45:38,52.71,Purchase,Nagpur,34.126.104.27,User_37,0"
"TXN_1725,2025-03-15 01:34:04,7.88,Purchase,Noida,194.173.235.184,User_59,0"
"TXN_1255,2025-03-15 02:25:53,68.56,Purchase,Mumbai,56.192.223.25,User_16,0"
"TXN_815,2025-03-15 03:27:10,56.36,Transfer,Mumbai,80.200.197.179,User_48,0"
"TXN_833,2025-03-15 03:38:30,7.36,Purchase,Gurgaon,34.126.104.27,User_37,1"
"TXN_1321,2025-03-15 05:14:28,21.26,Withdrawal,Noida,121.165.71.181,User_12,1"
"TXN_1272,2025-03-15 05:43:48,114.61,Purchase,Noida,227.133.224.220,User_41,1"
"TXN_1344,2025-03-15 05:44:15,66.07,Purchase,Mumbai,96.215.133.52,User_96,0"
"TXN_1211,2025-03-15 07:15:37,5.79,Transfer,Mumbai,168.206.34.12,User_65,0"
"TXN_1850,2025-03-15 11:23:51,30.79,Payment,Nagpur,105.15.89.83,User_74,0"
"TXN_23,2025-03-15 12:05:53,21.49,Payment,Nagpur,69.121.53.231,User_69,0"
"TXN_1872,2025-03-15 12:55:42,16.2,Transfer,Pune,203.71.154.202,User_22,0"
"TXN_132,2025-03-15 14:08:33,21.51,Transfer,Mumbai,80.200.197.179,User_48,0"
"TXN_366,2025-03-15 14:13:05,13.45,Purchase,Noida,214.54.237.107,User_49,0"
"TXN_314,2025-03-15 14:51:22,45.31,Purchase,Pune,17.81.118.25,User_66,0"
"TXN_237,2025-03-15 14:56:42,2.65,Transfer,Delhi,61.82.222.209,User_78,0"
"TXN_1222,2025-03-15 15:33:23,27.38,Purchase,Noida,220.148.128.100,User_90,0"
"TXN_1212,2025-03-15 15:38:06,10.05,Purchase,Nagpur,135.156.2.111,User_2,0"
"TXN_37,2025-03-15 16:23:25,24.75,Transfer,Nagpur,45.226.160.129,User_17,0"
"TXN_1418,2025-03-15 18:24:55,26.27,Purchase,Mumbai,229.71.142.201,User_60,0"
"TXN_18,2025-03-15 18:35:22,56.4,Withdrawal,Noida,100.0.25.65,User_3,1"
"TXN_1384,2025-03-15 18:55:41,10.96,Purchase,Pune,218.217.75.8,User_50,0"
"TXN_1080,2025-03-15 19:48:55,47.0,Purchase,Delhi,34.126.104.27,User_37,0"
"TXN_426,2025-03-15 20:41:24,78.94,Purchase,Delhi,69.121.53.231,User_69,0"
"TXN_1403,2025-03-15 22:20:23,65.74,Deposit,Mumbai,17.81.118.25,User_66,0"
"TXN_1251,2025-03-16 00:18:33,27.96,Purchase,Remote_A,10.221.119.54,User_23,0"
"TXN_525,2025-03-16 00:39:57,9.36,Purchase,Offshore_B,17.81.118.25,User_66,0"
"TXN_570,2025-03-16 01:17:11,14.13,Purchase,Mumbai,34.126.104.27,User_37,0"
"TXN_1908,2025-03-16 01:39:48,6.51,Purchase,Pune,95.30.71.53,User_97,0"
"TXN_846,2025-03-16 03:39:16,32.87,Purchase,Nagpur,63.242.180.92,User_84,0"
"TXN_1209,2025-03-16 06:29:03,4.94,Purchase,Gurgaon,80.200.197.179,User_48,0"
"TXN_1797,2025-03-16 06:34:12,14.6,Transfer,Gurgaon,100.0.25.65,User_3,0"
"TXN_555,2025-03-16 06:47:08,28.15,Payment,Mumbai,10.78.61.134,User_36,0"
"TXN_1781,2025-03-16 07:38:54,4.92,Payment,Offshore_B,163.169.11.58,User_89,0"
"TXN_1697,2025-03-16 08:48:49,7.39,Purchase,Mumbai,67.232.79.214,User_54,0"
"TXN_1525,2025-03-16 13:18:34,13.84,Purchase,Nagpur,80.200.197.179,User_48,0"
"TXN_255,2025-03-16 13:28:09,17.74,Transfer,Offshore_B,208.208.36.88,User_82,1"
"TXN_1027,2025-03-16 14:16:04,20.86,Purchase,Gurgaon,180.54.255.240,User_67,0"
"TXN_568,2025-03-16 16:48:01,7.33,Purchase,Pune,162.49.148.145,User_29,0"
"TXN_526,2025-03-16 23:15:26,3.3,Transfer,Delhi,146.123.159.103,User_93,0"
"TXN_865,2025-03-16 23:39:52,10.88,Transfer,Pune,115.236.14.234,User_20,0"
"TXN_808,2025-03-17 01:31:11,12.44,Purchase,Delhi,153.13.215.23,User_21,0"
"TXN_920,2025-03-17 01:53:42,24.39,Purchase,Noida,244.247.192.247,User_62,0"
"TXN_1921,2025-03-17 04:02:42,2.78,Purchase,Mumbai,150.168.31.61,User_98,0"
"TXN_1907,2025-03-17 06:00:26,4.18,Purchase,Pune,84.148.51.246,User_46,0"
"TXN_1399,2025-03-17 07:16:36,66.71,Purchase,Gurgaon,117.32.31.157,User_71,0"
"TXN_1814,2025-03-17 10:10:48,49.25,Purchase,Delhi,217.197.216.103,User_9,0"
"TXN_1502,2025-03-17 11:11:24,11.57,Purchase,Nagpur,194.173.235.184,User_59,0"
"TXN_304,2025-03-17 12:12:21,36.98,Purchase,Nagpur,233.80.147.20,User_92,0"
"TXN_1364,2025-03-17 13:36:04,7.59,Purchase,Mumbai,131.12.227.101,User_38,0"
"TXN_292,2025-03-17 15:05:36,12.27,Purchase,Delhi,79.73.100.111,User_6,0"
"TXN_894,2025-03-17 19:38:46,64.67,Purchase,Offshore_B,10.78.61.122,User_36,1"
"TXN_1666,2025-03-17 20:56:26,54.9,Transfer,Offshore_B,89.3.248.160,User_34,1"
"TXN_1463,2025-03-17 22:49:02,16.3,Transfer,Island_C,135.224.146.58,User_77,0"
"TXN_1642,2025-03-18 01:41:31,82.45,Withdrawal,Mumbai,31.152.236.140,User_15,0"
"TXN_813,2025-03-18 02:39:23,85.37,Purchase,Gurgaon,131.12.227.101,User_38,0"
"TXN_1572,2025-03-18 06:07:05,5.73,Withdrawal,Nagpur,80.200.197.179,User_48,0"
"TXN_1430,2025-03-18 07:12:37,15.23,Payment,Nagpur,217.71.2.93,User_81,0"
"TXN_1745,2025-03-18 07:17:31,7.95,Transfer,Delhi,146.123.159.103,User_93,0"
"TXN_1055,2025-03-18 11:43:27,11.58,Purchase,Gurgaon,133.94.120.216,User_40,0"
"TXN_1109,2025-03-18 14:39:16,10.76,Purchase,Island_C,57.254.97.214,User_83,1"
"TXN_1927,2025-03-18 15:55:18,1.6,Purchase,Remote_A,82.234.61.145,User_51,0"
"TXN_1780,2025-03-18 16:49:38,10.05,Transfer,Noida,96.215.133.52,User_96,0"
"TXN_1841,2025-03-18 19:36:32,49.65,Purchase,Delhi,69.121.53.231,User_69,1"
"TXN_1417,2025-03-18 20:03:29,21.26,Payment,Mumbai,249.183.239.91,User_18,0"
"TXN_764,2025-03-18 20:24:23,36.51,Purchase,Gurgaon,129.137.27.118,User_35,1"
"TXN_160,2025-03-18 20:29:44,38.73,Payment,Noida,241.199.32.45,User_57,0"
"TXN_1198,2025-03-18 21:15:17,34.9,Purchase,Noida,135.156.2.111,User_2,0"
"TXN_1761,2025-03-18 22:37:58,103.54,Transfer,Nagpur,50.183.107.90,User_56,0"
"TXN_1606,2025-03-18 23:05:08,7.74,Transfer,Pune,72.191.65.159,User_23,0"
"TXN_863,2025-03-18 23:36:33,94.4,Purchase,Gurgaon,235.89.196.194,User_70,0"
"TXN_1284,2025-03-19 00:26:21,52.28,Purchase,Delhi,119.192.36.146,User_86,0"
"TXN_1374,2025-03-19 00:46:12,4.0,Purchase,Nagpur,199.102.243.123,User_45,0"
"TXN_1138,2025-03-19 02:07:43,5.88,Withdrawal,Delhi,17.81.118.25,User_66,0"
"TXN_1941,2025-03-19 03:48:30,27.33,Purchase,Delhi,172.11.94.37,User_43,0"
"TXN_601,2025-03-19 04:04:18,123.57,Withdrawal,Remote_A,180.54.255.240,User_67,1"
"TXN_1905,2025-03-19 04:19:55,18.04,Payment,Remote_A,117.32.31.157,User_71,0"
"TXN_536,2025-03-19 04:24:23,21.06,Purchase,Mumbai,201.37.226.196,User_73,0"
"TXN_1657,2025-03-19 06:41:52,23.77,Transfer,Nagpur,150.168.31.61,User_98,0"
"TXN_1739,2025-03-19 07:48:36,51.95,Purchase,Gurgaon,61.82.222.209,User_78,0"
"TXN_1425,2025-03-19 07:55:51,7.07,Withdrawal,Island_C,173.102.100.65,User_76,1"
"TXN_1360,2025-03-19 08:11:38,24.13,Purchase,Delhi,226.201.64.104,User_25,0"
"TXN_1020,2025-03-19 10:09:14,30.7,Purchase,Offshore_B,145.98.44.150,User_79,0"
"TXN_683,2025-03-19 10:13:02,11.89,Purchase,Noida,205.235.27.22,User_27,0"
"TXN_100,2025-03-19 11:26:19,48.37,Transfer,Noida,233.80.147.18,User_92,1"
"TXN_1455,2025-03-19 14:21:13,73.22,Transfer,Delhi,50.183.107.108,User_56,1"
"TXN_257,2025-03-19 14:31:02,71.3,Payment,Gurgaon,24.138.54.86,User_28,0"
"TXN_919,2025-03-19 16:14:11,12.85,Purchase,Pune,80.200.197.179,User_48,0"
"TXN_763,2025-03-19 18:13:53,259.84,Payment,Nagpur,159.41.148.57,User_7,0"
"TXN_475,2025-03-19 18:14:33,104.06,Deposit,Mumbai,84.148.51.246,User_46,1"
"TXN_1770,2025-03-19 18:50:47,34.87,Purchase,Noida,46.253.69.58,User_32,0"
"TXN_1154,2025-03-19 20:01:05,17.66,Purchase,Island_C,190.183.34.224,User_91,1"
"TXN_667,2025-03-19 23:40:19,67.07,Purchase,Remote_A,188.165.178.150,User_64,1"
"TXN_455,2025-03-20 03:49:32,11.82,Purchase,Island_C,242.181.71.120,User_54,0"
"TXN_718,2025-03-20 04:47:25,23.34,Transfer,Gurgaon,150.168.31.61,User_98,0"
"TXN_1577,2025-03-20 05:25:14,3.99,Purchase,Nagpur,145.98.44.150,User_79,0"
"TXN_1958,2025-03-20 05:59:41,463.01,Purchase,Noida,162.49.148.145,User_29,0"
"TXN_1047,2025-03-20 07:18:00,38.56,Purchase,Delhi,135.156.2.111,User_2,0"
"TXN_151,2025-03-20 09:43:49,25.8,Purchase,Delhi,87.159.88.145,User_11,0"
"TXN_479,2025-03-20 11:35:32,436.54,Purchase,Nagpur,74.58.19.217,User_72,0"
"TXN_1048,2025-03-20 11:50:44,4.15,Purchase,Nagpur,227.133.224.220,User_41,0"
"TXN_305,2025-03-20 12:15:08,19.67,Purchase,Noida,79.73.100.111,User_6,0"
"TXN_1709,2025-03-20 12:26:42,17.59,Transfer,Island_C,69.121.53.212,User_69,1"
"TXN_755,2025-03-20 12:44:50,7.77,Purchase,Delhi,30.65.152.26,User_87,0"
"TXN_1959,2025-03-20 14:09:01,57.75,Withdrawal,Nagpur,249.183.239.91,User_18,0"
"TXN_1485,2025-03-20 15:39:28,25.15,Purchase,Mumbai,24.62.153.104,User_39,0"
"TXN_1165,2025-03-20 17:22:42,55.84,Transfer,Mumbai,252.176.173.253,User_82,0"
"TXN_1152,2025-03-20 17:43:19,2.33,Purchase,Gurgaon,28.213.41.228,User_100,0"
"TXN_1339,2025-03-20 20:13:29,13.62,Transfer,Delhi,46.253.69.58,User_32,0"
"TXN_1012,2025-03-20 20:31:42,24.47,Purchase,Mumbai,56.192.223.25,User_16,0"
"TXN_938,2025-03-20 21:04:36,40.79,Purchase,Mumbai,109.5.155.9,User_52,0"
"TXN_198,2025-03-20 21:51:21,23.42,Purchase,Mumbai,146.123.159.103,User_93,0"
"TXN_128,2025-03-20 22:01:36,11.4,Purchase,Nagpur,130.134.15.9,User_95,0"
"TXN_375,2025-03-20 22:05:32,172.98,Purchase,Island_C,217.71.2.93,User_81,0"
"TXN_113,2025-03-21 01:02:12,21.33,Purchase,Gurgaon,168.206.34.12,User_65,0"
"TXN_1973,2025-03-21 01:33:05,38.7,Purchase,Offshore_B,201.37.226.196,User_73,0"
"TXN_623,2025-03-21 05:57:28,131.9,Purchase,Mumbai,168.29.56.150,User_94,0"
"TXN_1254,2025-03-21 06:37:32,29.2,Purchase,Gurgaon,242.181.71.120,User_54,0"
"TXN_234,2025-03-21 07:14:56,10.47,Payment,Gurgaon,239.79.154.161,User_33,0"
"TXN_437,2025-03-21 07:49:47,102.37,Purchase,Gurgaon,219.123.87.131,User_44,0"
"TXN_1528,2025-03-21 10:42:15,94.0,Purchase,Noida,153.13.215.23,User_21,0"
"TXN_1439,2025-03-21 10:44:16,32.82,Payment,Delhi,206.102.128.35,User_13,0"
"TXN_977,2025-03-21 12:05:54,12.78,Payment,Delhi,193.203.145.138,User_66,0"
"TXN_533,2025-03-21 14:38:19,73.93,Purchase,Offshore_B,188.165.178.150,User_64,1"
"TXN_1087,2025-03-21 16:29:50,56.28,Purchase,Mumbai,136.37.18.89,User_99,0"
"TXN_698,2025-03-21 18:30:25,5.75,Purchase,Delhi,183.243.165.195,User_68,0"
"TXN_1954,2025-03-21 18:53:10,29.29,Purchase,Remote_A,226.201.64.104,User_25,1"
"TXN_116,2025-03-21 19:52:31,27.15,Purchase,Noida,199.102.243.123,User_45,0"
"TXN_1566,2025-03-21 22:10:38,15.16,Purchase,Delhi,45.179.145.202,User_4,0"
"TXN_206,2025-03-21 22:43:20,7.86,Purchase,Remote_A,201.37.226.196,User_73,1"
"TXN_1316,2025-03-22 01:53:13,5.41,Purchase,Remote_A,121.165.71.175,User_12,0"
"TXN_1262,2025-03-22 03:12:59,21.67,Purchase,Noida,206.102.128.35,User_13,0"
"TXN_1721,2025-03-22 07:54:24,33.55,Purchase,Noida,188.165.178.150,User_64,0"
"TXN_1870,2025-03-22 09:28:08,13.32,Purchase,Delhi,16.49.104.9,User_80,0"
"TXN_524,2025-03-22 10:21:02,35.54,Payment,Pune,59.72.113.199,User_23,0"
"TXN_1574,2025-03-22 10:25:43,5.17,Purchase,Noida,219.123.87.131,User_44,0"
"TXN_509,2025-03-22 13:46:18,21.08,Purchase,Nagpur,136.37.18.78,User_99,1"
"TXN_1325,2025-03-22 13:58:35,21.42,Purchase,Nagpur,149.150.27.194,User_24,0"
"TXN_501,2025-03-22 16:19:31,50.71,Purchase,Remote_A,131.12.227.101,User_38,0"
"TXN_588,2025-03-22 16:23:05,8.59,Purchase,Offshore_B,235.89.196.194,User_70,0"
"TXN_1529,2025-03-22 16:58:41,12.32,Purchase,Nagpur,199.102.243.123,User_45,0"
"TXN_289,2025-03-22 17:38:54,26.6,Purchase,Remote_A,241.199.32.45,User_57,0"
"TXN_1468,2025-03-22 18:35:09,29.8,Purchase,Nagpur,24.62.153.104,User_39,0"
"TXN_423,2025-03-22 19:30:41,15.66,Payment,Mumbai,133.169.31.32,User_30,0"
"TXN_1702,2025-03-22 19:53:46,32.76,Payment,Nagpur,214.55.253.37,User_82,0"
"TXN_1263,2025-03-22 21:04:02,167.47,Withdrawal,Offshore_B,235.89.196.194,User_70,1"
"TXN_1970,2025-03-22 22:18:06,62.41,Withdrawal,Delhi,159.141.215.51,User_79,0"
"TXN_1299,2025-03-23 02:03:17,26.24,Payment,Gurgaon,181.3.236.207,User_26,0"
"TXN_756,2025-03-23 02:35:41,279.33,Transfer,Island_C,227.133.224.207,User_41,1"
"TXN_1028,2025-03-23 04:38:56,22.65,Purchase,Noida,40.255.118.14,User_88,0"
"TXN_1512,2025-03-23 05:08:07,16.55,Payment,Gurgaon,133.94.120.216,User_40,0"
"TXN_1448,2025-03-23 05:25:21,36.1,Transfer,Nagpur,100.0.25.65,User_3,0"
"TXN_1922,2025-03-23 06:58:00,42.43,Purchase,Gurgaon,208.208.36.88,User_82,0"
"TXN_1084,2025-03-23 07:39:27,466.13,Transfer,Pune,133.94.120.216,User_40,1"
"TXN_298,2025-03-23 08:46:50,27.31,Purchase,Gurgaon,89.3.248.160,User_34,0"
"TXN_155,2025-03-23 09:43:46,26.93,Deposit,Gurgaon,218.217.75.8,User_50,0"
"TXN_1792,2025-03-23 09:46:33,22.53,Withdrawal,Pune,34.126.104.27,User_37,0"
"TXN_1700,2025-03-23 10:24:09,24.04,Purchase,Mumbai,178.63.221.38,User_42,0"
"TXN_1946,2025-03-23 11:26:56,13.88,Purchase,Delhi,40.255.118.14,User_88,0"
"TXN_1868,2025-03-23 11:43:32,61.97,Purchase,Gurgaon,45.179.145.202,User_4,0"
"TXN_1729,2025-03-23 12:29:01,29.0,Purchase,Delhi,168.29.56.150,User_94,0"
